"0","1","2","3"
"Federal State","Total 
Number 
Cases/ 
number 
of new 
100,000 
of cases 
cases* 
pop.","7-day 
Cases in 
incidence 
the last 
per 
7 days 
100,000 
pop.","Number of 
Number 
deaths/ 
of 
100,000 
deaths 
pop."
"Baden-Wuerttemberg","116,996 
1326 
1054 
14,850 
133.8 
2,265 
20.4","",""
"Bavaria","158,849 
2428 
1210 
23,886 
182.0 
3,144 
24.0","",""
"Berlin","47,697 
432 
1300 
7,720 
210.4 
363 
9.9","",""
"Brandenburg","12,873 
237 
510 
1,889 
74.9 
241 
9.6","",""
"Bremen","8,220 
67 
1207 
1,067 
156.6 
97 
14.2","",""
"Hamburg","20,220 
243 
1095 
2,250 
121.8 
313 
16.9","",""
"Hesse","65,479 
1086 
1041 
10,943 
174.0 
873 
13.9","",""
"Mecklenburg- 
Western Pomerania","4,435 
38 
276 
675 
42.0 
38 
2.4","",""
"Lower Saxony","55,433 
108 
693 
7,823 
97.9 
904 
11.3","",""
"North Rhine-Westphalia","202,817 
2754 
1130 
29,537 
164.6 
2,637 
14.7","",""
"Rhineland-Palatinate","32,563 
550 
795 
5,648 
138.0 
363 
8.9","",""
"Saarland","10,110 
0 
1024 
1,401 
142.0 
214 
21.7","",""
"Saxony","34,970 
1046 
859 
6,775 
166.4 
514 
12.6","",""
"Saxony-Anhalt","8,161 
121 
372 
1,273 
58.0 
105 
4.8","",""
"Schleswig-Holstein","11,522 
161 
397 
1,508 
51.9 
222 
7.6","",""
"Thuringia","10,982 
227 
515 
1,925 
90.2 
254 
11.9","",""
"Total","801,327 
10,824 
964 
119,170 
143.3 
12,547 
15.1","",""
