"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ","","",""
"Fälle/ 
Fälle/ 
Fälle/ 
Differenz 
Fälle 
100.000 
Fälle 
100.000 
Fälle 
100.000 
Bundesland 
Vortag 
EW 
EW 
EW","","",""
"Baden-Württemberg","349.671 
2.938 
3.150","12.050 
109","8.592 
77,4"
"Bayern","480.909 
3.466 
3.664","15.027 
114","13.089 
99,7"
"Berlin","140.996 
1.275 
3.842","4.085 
111","3.022 
82,4"
"Brandenburg","84.697 
777 
3.358","3.239 
128","3.267 
129,5"
"Bremen","20.061 
188 
2.945","762 
112","398 
58,4"
"Hamburg","58.148 
399 
3.148","1.818 
98","1.364 
73,8"
"Hessen","210.037 
1.900 
3.340","7.770 
124","6.229 
99,1"
"Mecklenburg-
Vorpommern","28.784 
304 
1.790","1.358 
84","837 
52,0"
"Niedersachsen","187.971 
1.987 
2.352","7.499 
94","4.773 
59,7"
"Nordrhein-
Westfalen","588.901 
4.563 
3.281","20.345 
113","14.029 
78,2"
"Rheinland-Pfalz","111.781 
840 
2.730","3.447 
84","3.285 
80,2"
"Saarland","31.026 
208 
3.144","652 
66","921 
93,3"
"Sachsen","213.347 
1.717 
5.239","6.813 
167","8.290 
203,6"
"Sachsen-Anhalt","69.282 
703 
3.157","2.955 
135","2.670 
121,7"
"Schleswig-Holstein","47.815 
362 
1.647","1.736 
60","1.418 
48,8"
"Thüringen","89.754 
1.030 
4.207","4.696 
220","3.256 
152,6"
"Gesamt","2.713.180 
22.657 
3.262","94.252 
113","75.440 
90,7"
