"0","1","2","3"
"Federal State","Total 
Number 
Cases/ 
number 
of new 
100,000 
of cases 
cases* 
pop.","7-day 
Cases in 
incidence 
the last 
per 
7 days 
100,000 
pop.","Number of 
Number 
deaths/ 
of 
100,000 
deaths 
pop."
"Baden-Wuerttemberg","102,293 
1541 
922 
15,072 
135.8 
2,133 
19.2","",""
"Bavaria","136,636 
2828 
1041 
22,540 
171.7 
2,953 
22.5","",""
"Berlin","40,460 
836 
1103 
6,221 
169.5 
301 
8.2","",""
"Brandenburg","10,790 
274 
428 
1,795 
71.2 
223 
8.8","",""
"Bremen","7,254 
121 
1065 
1,363 
200.1 
88 
12.9","",""
"Hamburg","17,437 
298 
944 
2,251 
121.9 
304 
16.5","",""
"Hesse","55,744 
1701 
887 
10,811 
171.9 
786 
12.5","",""
"Mecklenburg- 
Western Pomerania","3,786 
41 
235 
802 
49.9 
31 
1.9","",""
"Lower Saxony","47,319 
997 
592 
7,440 
93.1 
834 
10.4","",""
"North Rhine-Westphalia","175,951 
4320 
980 
30,248 
168.5 
2,395 
13.3","",""
"Rhineland-Palatinate","27,237 
885 
665 
5,168 
126.2 
325 
7.9","",""
"Saarland","8,640 
214 
875 
1,359 
137.7 
202 
20.5","",""
"Saxony","27,339 
659 
671 
6,038 
148.3 
409 
10.0","",""
"Saxony-Anhalt","6,928 
194 
316 
1,338 
61.0 
93 
4.2","",""
"Schleswig-Holstein","10,214 
214 
352 
1,554 
53.5 
205 
7.1","",""
"Thuringia","9,172 
209 
430 
1,668 
78.2 
224 
10.5","",""
"Total","687,200 
15,332 
826 
115,668 
139.1 
11,506 
13.8","",""
