"0","1","2","3"
"Cumulative cases  
Last 7 days 
Cumulative deaths","","",""
"7-day 
Cases/ 
Cases in 
Number of 
Total number 
Number of 
incidence/ 
Number of 
Federal State 
100,000 
the last 
deaths/ 
of cases 
new cases* 
100,000 
deaths 
pop. 
7 days 
100,000 pop. 
pop.","","",""
"Baden-Wuerttemberg","257,403 
2,751 
2,319","13,830 
125","5,464 
49.2"
"Bavaria","351,615 
3,472 
2,679","19,416 
148","7,786 
59.3"
"Berlin","105,118 
1,479 
2,865","6,730 
183","1,547 
42.2"
"Brandenburg","49,531 
1,180 
1,964","6,158 
244","1,281 
50.8"
"Bremen","14,257 
80 
2,093","558 
82","219 
32.1"
"Hamburg","40,123 
536 
2,172","2,496 
135","792 
42.9"
"Hesse","148,863 
1,851 
2,367","9,294 
148","3,461 
55.0"
"Mecklenburg- 
Western Pomerania","14,429 
398 
897","1,998 
124","235 
14.6"
"Lower Saxony","118,305 
1,873 
1,480","8,114 
102","2,313 
28.9"
"North Rhine-Westphalia","424,492 
4,302 
2,365","25,564 
142","7,866 
43.8"
"Rhineland-Palatinate","79,252 
1,165 
1,936","5,455 
133","1,740 
42.5"
"Saarland","21,642 
321 
2,193","1,521 
154","529 
53.6"
"Saxony","152,459 
2,752 
3,744","13,809 
339","3,981 
97.8"
"Saxony-Anhalt","35,734 
763 
1,628","4,064 
185","832 
37.9"
"Schleswig-Holstein","28,056 
514 
966","2,796 
96","534 
18.4"
"Thuringia","50,302 
1,257 
2,358","6,172 
289","1,298 
60.8"
"Total","1,891,581 
24,694 
2,274","127,975 
154","39,878 
47.9"
