"0","1","2","3"
"Federal State","Total 
Number 
Cases/ 
number 
of new 
100,000 
of cases 
cases* 
pop.","7-day 
Cases in 
incidence 
the last 
per 
7 days 
100,000 
pop.","Number of 
Number 
deaths/ 
of 
100,000 
deaths 
pop."
"Baden-Wuerttemberg","99,046 
2,444 
892 
14,999 
135.1 
2,111 
19.0","",""
"Bavaria","130,635 
3,021 
995 
21,440 
163.4 
2,913 
22.2","",""
"Berlin","39,383 
697 
1,073 
6,915 
188.4 
294 
8.0","",""
"Brandenburg","10,296 
210 
408 
1,637 
64.9 
215 
8.5","",""
"Bremen","7,067 
195 
1,037 
1,533 
225.0 
86 
12.6","",""
"Hamburg","16,854 
591 
912 
2,285 
123.7 
304 
16.5","",""
"Hesse","53,161 
1,723 
845 
10,362 
164.8 
753 
12.0","",""
"Mecklenburg- 
Western Pomerania","3,693 
113 
230 
796 
49.5 
29 
1.8","",""
"Lower Saxony","45,002 
993 
563 
6,858 
85.8 
817 
10.2","",""
"North Rhine-Westphalia","168,205 
3,286 
937 
29,615 
165.0 
2,341 
13.0","",""
"Rhineland-Palatinate","25,721 
379 
628 
4,729 
115.5 
316 
7.7","",""
"Saarland","8,327 
197 
844 
1,398 
141.7 
199 
20.2","",""
"Saxony","25,878 
1,623 
636 
5,903 
145.0 
402 
9.9","",""
"Saxony-Anhalt","6,583 
101 
300 
1,224 
55.8 
90 
4.1","",""
"Schleswig-Holstein","9,823 
233 
338 
1,500 
51.7 
200 
6.9","",""
"Thuringia","8,831 
211 
414 
1,592 
74.6 
219 
10.3","",""
"Total","658,505 
16,017 
792 
112,786 
135.6 
11,289 
13.6","",""
