"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ 
Fälle/ 
Fälle/ 
Fälle/ 
Differenz 
Fälle 
100.000 
Fälle 
100.000 
Fälle 
100.000 
Bundesland 
Vortag 
EW 
EW 
EW","","",""
"Baden-Württemberg","332.924 
437 
2.999","8.337 
75","8.437 
76,0"
"Bayern","459.869 
892 
3.504","11.675 
89","12.865 
98,0"
"Berlin","135.111 
368 
3.682","3.014 
82","2.941 
80,1"
"Brandenburg","80.358 
132 
3.186","2.016 
80","3.177 
126,0"
"Bremen","19.057 
55 
2.798","542 
80","379 
55,6"
"Hamburg","55.266 
268 
2.992","1.532 
83","1.332 
72,1"
"Hessen","199.137 
359 
3.167","5.602 
89","6.059 
96,4"
"Mecklenburg-
Vorpommern","26.823 
65 
1.668","1.028 
64","811 
50,4"
"Niedersachsen","177.016 
414 
2.214","6.085 
76","4.608 
57,6"
"Nordrhein-
Westfalen","560.994 
1.256 
3.126","14.876 
83","13.722 
76,5"
"Rheinland-Pfalz","107.042 
341 
2.615","2.506 
61","3.221 
78,7"
"Saarland","30.162 
47 
3.056","544 
55","914 
92,6"
"Sachsen","203.533 
374 
4.998","4.479 
110","8.126 
199,6"
"Sachsen-Anhalt","65.335 
145 
2.977","2.347 
107","2.584 
117,7"
"Schleswig-Holstein","45.426 
118 
1.564","1.484 
51","1.384 
47,7"
"Thüringen","83.276 
209 
3.903","3.554 
167","3.096 
145,1"
"Gesamt","2.581.329 
5.480 
3.104","69.621 
84","73.656 
88,6"
