"0","1","2","3"
"Todesfälle 
 
Fälle kumulativ 
Letzte 7 Tage 
kumulativ","","",""
"Differenz 
Fälle/100.000 
Fälle/100.000 
Fälle/100.000 
Fälle 
Fälle 
Fälle 
Bundesland 
Vortag 
Einw. 
Einw. 
Einw.","","",""
"Baden-
Württemberg","179.160 
4.212 
1.614","18.747 
169","3.293 
29,7"
"Bayern","248.679 
4.882 
1.895","24.699 
188","4.723 
36,0"
"Berlin","76.204 
1.652 
2.077","6.708 
183","768 
20,9"
"Brandenburg","24.910 
1.018 
988","2.840 
113","464 
18,4"
"Bremen","11.366 
182 
1.669","881 
129","150 
22,0"
"Hamburg","28.202 
506 
1.527","1.942 
105","458 
24,8"
"Hessen","102.817 
1.917 
1.635","9.538 
152","1.659 
26,4"
"Mecklenburg-
Vorpommern","7.597 
246 
472","1.139 
71","94 
5,8"
"Niedersachsen","82.321 
1.427 
1.030","6.346 
79","1.380 
17,3"
"Nordrhein-
Westfalen","305.464 
7.033 
1.702","27.507 
153","4.346 
24,2"
"Rheinland-Pfalz","53.467 
1.318 
1.306","5.870 
143","805 
19,7"
"Saarland","15.178 
535 
1.538","1.669 
169","294 
29,8"
"Sachsen","78.704 
2.809 
1.933","12.751 
313","1.505 
37,0"
"Sachsen-Anhalt","17.087 
648 
779","2.968 
135","251 
11,4"
"Schleswig-Holstein","17.104 
529 
589","1.972 
68","283 
9,7"
"Thüringen","23.818 
961 
1.116","4.164 
195","497 
23,3"
"Gesamt","1.272.078 
29.875 
1.530","129.741 
156","20.970 
25,2"
