"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ","","",""
"Fälle/ 
Fälle/ 
Fälle/ 
Differenz 
Fälle 
100.000 
Fälle 
100.000 
Fälle 
100.000 
Bundesland 
Vortag 
EW 
EW 
EW","","",""
"Baden-Württemberg","344.069 
904 
3.100","11.440 
103","8.530 
76,8"
"Bayern","473.835 
1.408 
3.610","14.535 
111","12.981 
98,9"
"Berlin","138.425 
220 
3.772","3.606 
98","2.991 
81,5"
"Brandenburg","83.068 
123 
3.294","2.824 
112","3.235 
128,3"
"Bremen","19.711 
76 
2.894","700 
103","392 
57,5"
"Hamburg","57.162 
170 
3.094","1.908 
103","1.349 
73,0"
"Hessen","206.203 
469 
3.279","7.304 
116","6.156 
97,9"
"Mecklenburg-
Vorpommern","28.015 
79 
1.742","1.176 
73","829 
51,6"
"Niedersachsen","184.332 
654 
2.306","7.385 
92","4.724 
59,1"
"Nordrhein-
Westfalen","579.095 
1.615 
3.227","19.129 
107","13.897 
77,4"
"Rheinland-Pfalz","110.068 
429 
2.689","3.180 
78","3.256 
79,5"
"Saarland","30.702 
34 
3.111","639 
65","918 
93,0"
"Sachsen","209.922 
766 
5.155","6.466 
159","8.220 
201,9"
"Sachsen-Anhalt","67.960 
359 
3.096","2.702 
123","2.632 
119,9"
"Schleswig-Holstein","47.060 
91 
1.621","1.740 
60","1.405 
48,4"
"Thüringen","87.598 
312 
4.106","4.473 
210","3.199 
149,9"
"Gesamt","2.667.225 
7.709 
3.207","89.207 
107","74.714 
89,8"
