"0","1","2","3"
"Federal State","Total 
Number 
Cases/ 
number 
of new 
100,000 
of cases 
cases 
pop.","7-day 
Cases in 
incidence 
the last 
per 
7 days 
100,000 
pop.","Number of 
Number 
deaths/ 
of 
100,000 
deaths 
pop."
"Baden-Wuerttemberg","51,579 
388 
466","1,956 
17.7","1,894 
17.1"
"Bavaria","70,381 
375 
538","2,131 
16.3","2,680 
20.5"
"Berlin","16,237 
288 
433","1,590 
42.4","231 
6.2"
"Brandenburg","4,483 
36 
178","186 
7.4","169 
6.7"
"Bremen","2,702 
70 
396","270 
39.5","59 
8.6"
"Hamburg","8,451 
112 
459","507 
27.5","274 
14.9"
"Hesse","20,355 
242 
325","1,383 
22.1","556 
8.9"
"Mecklenburg-Western 
Pomerania*","1,304 
11 
81","103 
6.4","20 
1.2"
"Lower Saxony","21,456 
172 
269","1,148 
14.4","691 
8.7"
"North Rhine-Westphalia","74,615 
773 
416","4,550 
25.4","1,891 
10.5"
"Rhineland-Palatinate","11,308 
93 
277","574 
14.1","256 
6.3"
"Saarland*","3,489 
40 
352","164 
16.6","177 
17.9"
"Saxony","7,679 
146 
188","382 
9.4","243 
6.0"
"Saxony-Anhalt","2,774 
10 
126","124 
5.6","68 
3.1"
"Schleswig-Holstein","5,032 
54 
174","247 
8.5","162 
5.6"
"Thuringia","4,241 
18 
198","158 
7.4","191 
8.9"
"Total 
306,086 
2,828 
368 
15,473 
18.6 
9,562 
11.5","","",""
