"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ 
Differenz 
Fälle/100.000 
Fälle/100.000 
Fälle/100.000 
Fälle 
Fälle 
Fälle 
Bundesland 
Vortag 
Einw. 
Einw. 
Einw.","","",""
"Baden-Württemberg","48.135 
252 
435","1.387 
12,5","1.876 
16,9"
"Bayern","66.557 
365 
509","2.294 
17,5","2.657 
20,3"
"Berlin","13.811 
238 
368","943 
25,2","228 
6,1"
"Brandenburg","4.178 
28 
166","102 
4,1","169 
6,7"
"Bremen","2.280 
18 
334","105 
15,4","59 
8,6"
"Hamburg","7.431 
62 
404","317 
17,2","269 
14,6"
"Hessen","18.221 
186 
291","790 
12,6","548 
8,7"
"Mecklenburg-
Vorpommern","1.144 
8 
71","49 
3,0","20 
1,2"
"Niedersachsen","19.443 
128 
244","761 
9,5","681 
8,5"
"Nordrhein-Westfalen","67.278 
598 
375","2.900 
16,2","1.861 
10,4"
"Rheinland-Pfalz","10.381 
99 
254","364 
8,9","251 
6,1"
"Saarland","3.270 
8 
330","49 
4,9","176 
17,8"
"Sachsen","6.942 
55 
170","293 
7,2","230 
5,6"
"Sachsen-Anhalt","2.525 
28 
114","104 
4,7","67 
3,0"
"Schleswig-Holstein","4.603 
63 
159","237 
8,2","161 
5,6"
"Thüringen","4.024 
17 
188","124 
5,8","190 
8,9"
"Gesamt","280.223 
2.153 
337","10.819 
13,0","9.443 
11,4"
