"0","1","2","3"
"7-day 
Total 
Number 
Cases in 
Number of 
Cases/ 
incidence 
Number 
Federal State 
number 
of new 
the last 
deaths/ 
100,000 pop. 
per 100,000 
of deaths 
of cases 
cases 
7 days 
100,000 pop. 
pop.","","",""
"Baden-Wuerttemberg","43,861 
269 
396","1,552 
14.0","1,867 
16.9"
"Bavaria","59,804 
506 
457","2,125 
16.3","2,643 
20.2"
"Berlin","11,792 
65 
315","455 
12.1","226 
6.0"
"Brandenburg","3,943 
12 
157","59 
2.3","169 
6.7"
"Bremen","2,073 
3 
304","74 
10.8","58 
8.5"
"Hamburg","6,527 
41 
355","200 
10.9","267 
14.5"
"Hesse","16,278 
133 
260","669 
10.7","535 
8.5"
"Mecklenburg-Western  
Pomerania","1,034 
11 
64","26 
1.6","20 
1.2"
"Lower Saxony","17,372 
88 
218","496 
6.2","665 
8.3"
"North Rhine-Westphalia","60,695 
262 
338","1,617 
9.0","1,823 
10.2"
"Rhineland-Palatinate","9,434 
70 
231","300 
7.3","243 
5.9"
"Saarland","3,199 
0 
323","44 
4.4","174 
17.6"
"Saxony","6,155 
6 
151","126 
3.1","225 
5.5"
"Saxony-Anhalt","2,287 
5 
104","39 
1.8","66 
3.0"
"Schleswig-Holstein","4,150 
24 
143","103 
3.6","161 
5.6"
"Thuringia","3,694 
4 
172","59 
2.8","187 
8.7"
"Total 
252,298 
1,499 
304 
7,944 
9.6 
9,329 
11.2","","",""
