"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ","","",""
"Fälle/ 
Fälle/ 
Fälle/ 
Differenz 
Fälle 
100.000 
Fälle 
100.000 
Fälle 
100.000 
Bundesland 
Vortag 
EW 
EW 
EW","","",""
"Baden-Württemberg","344.750 
681 
3.106","11.433 
103","8.551 
77,0"
"Bayern","474.797 
962 
3.618","14.534 
111","13.020 
99,2"
"Berlin","138.970 
545 
3.787","3.464 
94","2.997 
81,7"
"Brandenburg","83.270 
202 
3.302","2.869 
114","3.246 
128,7"
"Bremen","19.764 
53 
2.901","701 
103","395 
58,0"
"Hamburg","57.452 
290 
3.110","1.963 
106","1.355 
73,4"
"Hessen","206.793 
590 
3.289","7.368 
117","6.182 
98,3"
"Mecklenburg-
Vorpommern","28.093 
78 
1.747","1.192 
74","832 
51,7"
"Niedersachsen","185.059 
727 
2.315","7.559 
95","4.736 
59,2"
"Nordrhein-Westfalen","580.884 
1.789 
3.237","19.605 
109","13.960 
77,8"
"Rheinland-Pfalz","110.517 
449 
2.700","3.365 
82","3.264 
79,7"
"Saarland","30.740 
38 
3.115","608 
62","921 
93,3"
"Sachsen","210.430 
508 
5.168","6.355 
156","8.236 
202,3"
"Sachsen-Anhalt","68.182 
222 
3.107","2.773 
126","2.638 
120,2"
"Schleswig-Holstein","47.200 
140 
1.625","1.750 
60","1.411 
48,6"
"Thüringen","87.809 
211 
4.116","4.368 
205","3.220 
150,9"
"Gesamt","2.674.710 
7.485 
3.216","89.907 
108","74.964 
90,1"
