"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ","","",""
"Fälle/ 
Fälle/ 
Fälle/ 
Differenz 
Fälle 
100.000 
Fälle 
100.000 
Fälle 
100.000 
Bundesland 
Vortag 
EW 
EW 
EW","","",""
"Baden-Württemberg","325.661 
1.337 
2.934","6.736 
61","8.316 
74,9"
"Bayern","449.397 
1.391 
3.424","9.251 
70","12.703 
96,8"
"Berlin","132.339 
288 
3.606","1.958 
53","2.901 
79,1"
"Brandenburg","78.599 
305 
3.117","1.529 
61","3.115 
123,5"
"Bremen","18.578 
60 
2.727","394 
58","370 
54,3"
"Hamburg*","53.543 
0 
2.899","1.095 
59","1.312 
71,0"
"Hessen","194.281 
857 
3.090","4.352 
69","5.983 
95,1"
"Mecklenburg-
Vorpommern","25.962 
204 
1.614","1.007 
63","789 
49,1"
"Niedersachsen","171.194 
644 
2.142","4.806 
60","4.512 
56,4"
"Nordrhein-
Westfalen","547.981 
2.107 
3.053","11.724 
65","13.486 
75,1"
"Rheinland-Pfalz","104.751 
320 
2.559","1.893 
46","3.177 
77,6"
"Saarland","29.713 
115 
3.011","555 
56","903 
91,5"
"Sachsen","199.123 
540 
4.890","3.078 
76","8.038 
197,4"
"Sachsen-Anhalt","63.165 
247 
2.878","1.812 
83","2.528 
115,2"
"Schleswig-Holstein","44.193 
247 
1.522","1.342 
46","1.349 
46,5"
"Thüringen","80.111 
484 
3.755","2.863 
134","3.007 
141,0"
"Gesamt","2.518.591 
9.146 
3.028","54.395 
65","72.489 
87,2"
