"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ 
Fälle/ 
Fälle/ 
Fälle/ 
Differenz 
Bundesland 
Fälle 
100.000 
Fälle 
100.000 
Fälle 
100.000 
Vortag 
EW 
EW 
EW","","",""
"Baden-Württemberg","328.733 
1.553 
2.961","7.386 
67","8.379 
75,5"
"Bayern","454.117 
2.093 
3.460","10.467 
80","12.782 
97,4"
"Berlin","133.381 
553 
3.635","2.034 
55","2.927 
79,8"
"Brandenburg","79.448 
396 
3.150","1.774 
70","3.132 
124,2"
"Bremen","18.758 
70 
2.754","420 
62","378 
55,5"
"Hamburg","54.252 
303 
2.937","1.299 
70","1.324 
71,7"
"Hessen","196.358 
993 
3.123","4.765 
76","6.011 
95,6"
"Mecklenburg-
Vorpommern","26.365 
221 
1.639","1.008 
63","800 
49,7"
"Niedersachsen","173.671 
1.103 
2.173","5.207 
65","4.557 
57,0"
"Nordrhein-
Westfalen","553.794 
2.798 
3.086","13.128 
73","13.605 
75,8"
"Rheinland-Pfalz","105.703 
454 
2.582","2.075 
51","3.194 
78,0"
"Saarland","29.832 
58 
3.023","475 
48","904 
91,6"
"Sachsen","201.030 
823 
4.937","3.703 
91","8.097 
198,8"
"Sachsen-Anhalt","64.069 
479 
2.919","1.944 
89","2.559 
116,6"
"Schleswig-Holstein","44.723 
272 
1.540","1.395 
48","1.368 
47,1"
"Thüringen","81.547 
665 
3.822","3.116 
146","3.045 
142,7"
"Gesamt","2.545.781 
12.834 
3.061","60.196 
72","73.062 
87,9"
