"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ","","",""
"Fälle/ 
Fälle/ 
Fälle/ 
Differenz 
Fälle 
100.000 
Fälle 
100.000 
Fälle 
100.000 
Bundesland 
Vortag 
EW 
EW 
EW","","",""
"Baden-Württemberg","323.928 
486 
2.918","6.713 
60","8.272 
74,5"
"Bayern","447.230 
1.034 
3.408","9.461 
72","12.641 
96,3"
"Berlin","131.963 
110 
3.596","2.600 
71","2.893 
78,8"
"Brandenburg","78.158 
62 
3.099","1.600 
63","3.086 
122,4"
"Bremen","18.492 
28 
2.715","428 
63","366 
53,7"
"Hamburg","53.346 
169 
2.888","1.354 
73","1.312 
71,0"
"Hessen","192.976 
305 
3.069","4.279 
68","5.944 
94,5"
"Mecklenburg-
Vorpommern","25.709 
47 
1.599","1.095 
68","775 
48,2"
"Niedersachsen","170.284 
660 
2.130","5.025 
63","4.448 
55,6"
"Nordrhein-
Westfalen","544.937 
849 
3.036","11.803 
66","13.380 
74,6"
"Rheinland-Pfalz","104.250 
223 
2.546","1.901 
46","3.162 
77,2"
"Saarland","29.563 
54 
2.996","578 
59","891 
90,3"
"Sachsen","198.309 
377 
4.870","3.532 
87","7.986 
196,1"
"Sachsen-Anhalt","62.786 
327 
2.861","1.945 
89","2.500 
113,9"
"Schleswig-Holstein","43.850 
84 
1.510","1.324 
46","1.332 
45,9"
"Thüringen","79.412 
196 
3.722","2.880 
135","2.946 
138,1"
"Gesamt","2.505.193 
5.011 
3.012","56.518 
68","71.934 
86,5"
