"0","1","2","3"
"Cumulative cases  
Last 7 days 
Cumulative deaths","","",""
"7-day 
Cases/ 
Cases in 
Number of 
Total number 
Number of 
incidence/ 
Number of 
Federal State 
100,000 
the last 
deaths/ 
of cases 
new cases* 
100,000 
deaths 
pop. 
7 days 
100,000 pop. 
pop.","","",""
"Baden-Wuerttemberg","249,397 
2,957 
2,247","13,769 
124","5,180 
46.7"
"Bavaria","338,786 
1,691 
2,581","18,224 
139","7,260 
55.3"
"Berlin","100,760 
1,235 
2,746","4,287 
117","1,390 
37.9"
"Brandenburg","44,556 
1,393 
1,767","3,626 
144","1,083 
42.9"
"Bremen","13,915 
112 
2,043","502 
74","209 
30.7"
"Hamburg","38,575 
696 
2,088","2,085 
113","695 
37.6"
"Hesse","142,925 
1,913 
2,273","8,161 
130","3,211 
51.1"
"Mecklenburg- 
Western Pomerania","13,225 
487 
822","1,551 
96","200 
12.4"
"Lower Saxony","112,166 
713 
1,403","6,109 
76","2,122 
26.5"
"North Rhine-Westphalia","408,998 
4,510 
2,279","20,699 
115","7,246 
40.4"
"Rhineland-Palatinate","75,885 
923 
1,854","4,512 
110","1,582 
38.6"
"Saarland","20,497 
225 
2,077","779 
79","467 
47.3"
"Saxony","143,122 
2,120 
3,515","10,673 
262","3,502 
86.0"
"Saxony-Anhalt","33,019 
539 
1,504","3,456 
157","725 
33.0"
"Schleswig-Holstein","26,536 
550 
914","2,216 
76","497 
17.1"
"Thuringia","46,285 
1,173 
2,170","5,218 
245","1,168 
54.7"
"Total","1,808,647 
21,237 
2,175","105,867 
127","36,537 
43.9"
