"0","1","2","3"
"Federal State","Total 
Number 
Cases/ 
number 
of new 
100,000 
of cases 
cases 
pop.","7-day 
Cases in 
incidence 
the last 
per 
7 days 
100,000 
pop.","Number of 
Number 
deaths/ 
of 
100,000 
deaths 
pop."
"Baden-Wuerttemberg","50,105 
398 
453","1,666 
15.1","1,887 
17.0"
"Bavaria","68,853 
371 
527","2,061 
15.8","2,664 
20.4"
"Berlin","15,032 
244 
401","1,119 
29.9","229 
6.1"
"Brandenburg","4,326 
26 
172","120 
4.8","169 
6.7"
"Bremen","2,511 
40 
368","231 
33.8","59 
8.6"
"Hamburg","7,984 
88 
434","407 
22.1","271 
14.7"
"Hesse","19,324 
235 
308","1,042 
16.6","551 
8.8"
"Mecklenburg-Western 
Pomerania","1,203 
8 
75","58 
3.6","20 
1.2"
"Lower Saxony","20,491 
201 
257","828 
10.4","689 
8.6"
"North Rhine-Westphalia","71,357 
777 
398","3,867 
21.6","1,879 
10.5"
"Rhineland-Palatinate","10,863 
123 
266","452 
11.1","255 
6.2"
"Saarland*","3,338 
23 
337","64 
6.5","177 
17.9"
"Saxony","7,349 
61 
180","286 
7.0","237 
5.8"
"Saxony-Anhalt","2,677 
23 
121","146 
6.6","68 
3.1"
"Schleswig-Holstein","4,848 
27 
167","238 
8.2","162 
5.6"
"Thuringia","4,134 
28 
193","102 
4.8","191 
8.9"
"Total 
294,395 
2,673 
354 
12,687 
15.3 
9,508 
11.4","","",""
