"0","1","2","3"
"Federal State","Total 
Number 
Cases/ 
number 
of new 
100,000 
of cases 
cases* 
pop.","7-day 
Cases in 
incidence 
the last 
per 
7 days 
100,000 
pop.","Number of 
Number 
deaths/ 
of 
100,000 
deaths 
pop."
"Baden-Wuerttemberg","100,752 
1,706 
908 
15,438 
139.1 
2,120 
19.1","",""
"Bavaria","133,808 
3,173 
1,020 
22,521 
171.6 
2,923 
22.3","",""
"Berlin","39,624 
241 
1,080 
6,794 
185.1 
295 
8.0","",""
"Brandenburg","10,516 
220 
417 
1,742 
69.1 
217 
8.6","",""
"Bremen","7,133 
66 
1,047 
1,376 
202.0 
87 
12.8","",""
"Hamburg","17,139 
285 
928 
2,347 
127.1 
304 
16.5","",""
"Hesse","54,043 
882 
859 
10,327 
164.2 
758 
12.1","",""
"Mecklenburg- 
Western Pomerania","3,745 
52 
233 
807 
50.2 
30 
1.9","",""
"Lower Saxony","46,322 
1,320 
579 
7,467 
93.4 
823 
10.3","",""
"North Rhine-Westphalia","171,631 
3,426 
956 
29,801 
166.0 
2,355 
13.1","",""
"Rhineland-Palatinate","26,352 
631 
644 
4,857 
118.6 
320 
7.8","",""
"Saarland","8,426 
99 
854 
1,324 
134.2 
201 
20.4","",""
"Saxony","26,680 
802 
655 
6,313 
155.0 
405 
9.9","",""
"Saxony-Anhalt","6,734 
151 
307 
1,269 
57.8 
93 
4.2","",""
"Schleswig-Holstein","10,000 
177 
344 
1,521 
52.4 
201 
6.9","",""
"Thuringia","8,963 
132 
420 
1,662 
77.9 
220 
10.3","",""
"Total","671,868 
13,363 
808 
115,566 
139.0 
11,352 
13.6","",""
