"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ","","",""
"Fälle/ 
Fälle/ 
Fälle/ 
Differenz 
Fälle 
100.000 
Fälle 
100.000 
Fälle 
100.000 
Bundesland 
Vortag 
EW 
EW 
EW","","",""
"Baden-Württemberg","304.257 
924 
2.741","5.927 
53","7.675 
69,1"
"Bayern","418.456 
1.670 
3.188","8.197 
62","11.547 
88,0"
"Berlin","124.134 
485 
3.383","2.119 
58","2.574 
70,1"
"Brandenburg","72.569 
374 
2.878","1.932 
77","2.760 
109,4"
"Bremen","16.797 
80 
2.466","444 
65","306 
44,9"
"Hamburg","48.458 
193 
2.623","1.066 
58","1.178 
63,8"
"Hessen","179.467 
687 
2.854","3.945 
63","5.398 
85,8"
"Mecklenburg-
Vorpommern","21.928 
167 
1.364","1.072 
67","614 
38,2"
"Niedersachsen","151.569 
1.139 
1.896","4.814 
60","3.773 
47,2"
"Nordrhein-
Westfalen","506.531 
1.881 
2.822","10.640 
59","11.963 
66,7"
"Rheinland-Pfalz","97.141 
380 
2.373","2.152 
53","2.846 
69,5"
"Saarland","27.281 
99 
2.764","718 
73","805 
81,6"
"Sachsen","186.520 
520 
4.581","2.892 
71","7.044 
173,0"
"Sachsen-Anhalt","55.787 
338 
2.542","1.733 
79","2.068 
94,2"
"Schleswig-Holstein","39.144 
366 
1.348","1.786 
62","1.101 
37,9"
"Thüringen","70.054 
557 
3.284","2.259 
106","2.539 
119,0"
"Gesamt","2.320.093 
9.860 
2.790","51.696 
62","64.191 
77,2"
