"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ","","",""
"Differenz 
Fälle/100.000 
Fälle/100.000 
Fälle/100.000 
Fälle 
Fälle 
Fälle 
Bundesland 
Einw. 
Vortag 
Einw. 
Einw.","","",""
"Baden-Württemberg","50.763 
523 
459","1.732 
15,6","1.888 
17,1"
"Bayern","69.486 
300 
531","2.108 
16,1","2.671 
20,4"
"Berlin","15.574 
203 
416","1.374 
36,7","231 
6,2"
"Brandenburg","4.393 
24 
175","158 
6,3","169 
6,7"
"Bremen","2.598 
41 
380","234 
34,3","59 
8,6"
"Hamburg","8.176 
112 
444","428 
23,2","272 
14,8"
"Hessen","19.788 
172 
316","1.160 
18,5","552 
8,8"
"Mecklenburg-
Vorpommern*","1.220 
0 
76","59 
3,7","20 
1,2"
"Niedersachsen","20.954 
177 
263","953 
11,9","690 
8,6"
"Nordrhein-Westfalen","72.581 
518 
405","3.905 
21,8","1.884 
10,5"
"Rheinland-Pfalz","11.015 
40 
270","458 
11,2","256 
6,3"
"Saarland*","3.380 
0 
341","83 
8,4","177 
17,9"
"Sachsen","7.459 
68 
183","300 
7,4","239 
5,9"
"Sachsen-Anhalt","2.736 
43 
124","131 
5,9","68 
3,1"
"Schleswig-Holstein","4.914 
16 
170","226 
7,8","162 
5,6"
"Thüringen","4.200 
42 
196","143 
6,7","191 
8,9"
"Gesamt","299.237 
2.279 
360","13.452 
16,2","9.529 
11,5"
