"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ 
Differenz 
Fälle/100.000 
Fälle/100.000 
Fälle/100.000 
Fälle 
Fälle 
Fälle 
Bundesland 
Vortag 
Einw. 
Einw. 
Einw.","","",""
"Baden-
Württemberg","36.819 
88 
333","406 
3,7","1.841 
16,6"
"Bayern","50.260 
148 
384","494 
3,8","2.619 
20,0"
"Berlin","8.957 
63 
239","190 
5,1","223 
5,9"
"Brandenburg","3.524 
1 
140","46 
1,8","168 
6,7"
"Bremen","1.742 
9 
255","33 
4,8","55 
8,1"
"Hamburg","5.291 
16 
287","51 
2,8","261 
14,2"
"Hessen","11.649 
58 
186","270 
4,3","518 
8,3"
"Mecklenburg-
Vorpommern","843 
17 
52","36 
2,2","20 
1,2"
"Niedersachsen","14.222 
37 
178","255 
3,2","648 
8,1"
"Nordrhein-
Westfalen","47.257 
301 
264","1.306 
7,3","1.728 
9,6"
"Rheinland-
Pfalz","7.409 
12 
181","106 
2,6","238 
5,8"
"Saarland","2.849 
8 
288","20 
2,0","174 
17,6"
"Sachsen","5.512 
6 
135","25 
0,6","225 
5,5"
"Sachsen-
Anhalt","1.979 
4 
90","32 
1,4","63 
2,9"
"Schleswig-
Holstein","3.311 
12 
114","59 
2,0","155 
5,4"
"Thüringen","3.340 
1 
156","19 
0,9","182 
8,5"
"Gesamt","204.964 
781 
247","3.348 
4,0","9.118 
11,0"
