"0","1","2","3"
"Todesfälle 
 
Fälle kumulativ 
Letzte 7 Tage 
kumulativ 
Differenz 
Fälle/100.000 
Fälle/100.000 
Fälle/100.000 
Fälle 
Fälle 
Fälle 
Bundesland 
Einw. 
Vortag 
Einw. 
Einw.","","",""
"Baden-Württemberg","40.964 
279 
370","1.492 
13,5","1.863 
16,8"
"Bayern","56.191 
424 
430","1.913 
14,6","2.635 
20,2"
"Berlin","10.934 
82 
292","417 
11,1","226 
6,0"
"Brandenburg","3.839 
21 
153","76 
3,0","169 
6,7"
"Bremen","1.944 
20 
285","67 
9,8","56 
8,2"
"Hamburg","6.137 
27 
333","137 
7,4","266 
14,4"
"Hessen","15.105 
80 
241","1.018 
16,2","529 
8,4"
"Mecklenburg-
Vorpommern","999 
1 
62","18 
1,1","20 
1,2"
"Niedersachsen","16.419 
145 
206","498 
6,2","661 
8,3"
"Nordrhein-Westfalen","57.826 
266 
322","1.891 
10,5","1.807 
10,1"
"Rheinland-Pfalz","8.842 
83 
216","364 
8,9","243 
5,9"
"Saarland","3.095 
10 
312","56 
5,7","174 
17,6"
"Sachsen","5.866 
25 
144","79 
1,9","225 
5,5"
"Sachsen-Anhalt","2.209 
10 
100","54 
2,4","65 
2,9"
"Schleswig-Holstein","3.981 
20 
137","127 
4,4","160 
5,5"
"Thüringen","3.585 
14 
167","59 
2,8","186 
8,7"
"Gesamt","237.936 
1.507 
286","8.266 
9,9","9.285 
11,2"
