"0","1","2","3"
"Todesfälle 
 
Fälle kumulativ 
Letzte 7 Tage 
kumulativ","","",""
"Differenz 
Fälle/100.000 
Fälle/100.000 
Fälle/100.000 
Fälle 
Fälle 
Fälle 
Bundesland 
Vortag 
Einw. 
Einw. 
Einw.","","",""
"Baden-Württemberg","166.641 
1.798 
1.501","16.648 
150","3.022 
27,2"
"Bayern","231.896 
2.221 
1.767","23.144 
176","4.325 
33,0"
"Berlin","71.442 
355 
1.947","6.760 
184","683 
18,6"
"Brandenburg","22.433 
227 
890","2.944 
117","421 
16,7"
"Bremen","10.818 
57 
1.588","765 
112","137 
20,1"
"Hamburg","26.850 
231 
1.454","2.012 
109","423 
22,9"
"Hessen","96.637 
683 
1.537","9.302 
148","1.478 
23,5"
"Mecklenburg-
Vorpommern","6.782 
95 
422","812 
50","75 
4,7"
"Niedersachsen","77.741 
708 
973","6.090 
76","1.266 
15,8"
"Nordrhein-Westfalen","287.179 
2.363 
1.600","25.458 
142","3.954 
22,0"
"Rheinland-Pfalz","49.496 
717 
1.209","5.480 
134","674 
16,5"
"Saarland","13.887 
0 
1.407","1.099 
111","271 
27,5"
"Sachsen","70.168 
1.924 
1.723","13.108 
322","1.292 
31,7"
"Sachsen-Anhalt","14.925 
309 
680","2.433 
111","209 
9,5"
"Schleswig-Holstein","15.781 
154 
543","1.502 
52","265 
9,1"
"Thüringen","20.979 
490 
983","3.790 
178","424 
19,9"
"Gesamt","1.183.655 
12.332 
1.423","121.347 
146","18.919 
22,7"
