"0","1","2","3"
"Federal State","Total 
Number 
Cases/ 
number 
of new 
100,000 
of cases 
cases* 
pop.","7-day 
Cases in 
incidence 
the last 
per 
7 days 
100,000 
pop.","Number of 
Number 
deaths/ 
of 
100,000 
deaths 
pop."
"Baden-Wuerttemberg","83,594 
1,260 
753 
12,913 
116.3 
2,031 
18.3","",""
"Bavaria","109,349 
2,305 
833 
17,074 
130.1 
2,809 
21.4","",""
"Berlin","32,593 
362 
888 
6,040 
164.6 
261 
7.1","",""
"Brandenburg","8,326 
238 
330 
1,495 
59.3 
197 
7.8","",""
"Bremen","5,673 
151 
833 
1,290 
189.4 
73 
10.7","",""
"Hamburg","14,036 
283 
760 
1,932 
104.6 
288 
15.6","",""
"Hesse","43,379 
1,307 
690 
10,113 
160.8 
663 
10.5","",""
"Mecklenburg- 
Western Pomerania","2,918 
53 
181 
734 
45.6 
23 
1.4","",""
"Lower Saxony","37,919 
970 
474 
6,830 
85.4 
762 
9.5","",""
"North Rhine-Westphalia","139,485 
3,369 
777 
27,246 
151.8 
2,154 
12.0","",""
"Rhineland-Palatinate","20,962 
388 
512 
4,047 
98.9 
287 
7.0","",""
"Saarland","7,029 
289 
712 
1,584 
160.5 
192 
19.5","",""
"Saxony","18,747 
773 
460 
4,463 
109.6 
324 
8.0","",""
"Saxony-Anhalt","5,323 
119 
243 
1,156 
52.7 
81 
3.7","",""
"Schleswig-Holstein","8,456 
163 
291 
1,646 
56.7 
177 
6.1","",""
"Thuringia","7,238 
67 
339 
1,310 
61.4 
208 
9.7","",""
"Total","545,027 
12,097 
655 
99,873 
120.1 
10,530 
12.7","",""
