"0","1","2","3"
"Fälle kumulativ 
Letzte 7 Tage 
Todesfälle kumulativ","","",""
"Fälle/ 
Fälle/ 
Fälle/ 
Differenz 
Fälle 
100.000 
Fälle 
100.000 
Fälle 
100.000 
Bundesland 
Vortag 
EW 
EW 
EW","","",""
"Baden-Württemberg","306.401 
217 
2.760","5.187 
47","7.805 
70,3"
"Bayern","421.792 
553 
3.214","7.596 
58","11.773 
89,7"
"Berlin","124.979 
197 
3.406","1.918 
52","2.619 
71,4"
"Brandenburg","73.381 
140 
2.910","1.806 
72","2.820 
111,8"
"Bremen","17.001 
28 
2.496","438 
64","314 
46,1"
"Hamburg","49.169 
186 
2.662","1.118 
61","1.197 
64,8"
"Hessen","180.927 
224 
2.877","3.500 
56","5.505 
87,5"
"Mecklenburg-
Vorpommern","22.395 
55 
1.393","1.026 
64","645 
40,1"
"Niedersachsen","154.185 
534 
1.929","5.139 
64","3.881 
48,6"
"Nordrhein-
Westfalen","511.231 
709 
2.849","10.057 
56","12.212 
68,0"
"Rheinland-Pfalz","98.130 
258 
2.397","1.994 
49","2.907 
71,0"
"Saarland","27.644 
36 
2.801","659 
67","827 
83,8"
"Sachsen","187.820 
218 
4.613","2.787 
68","7.190 
176,6"
"Sachsen-Anhalt","56.819 
143 
2.589","1.734 
79","2.140 
97,5"
"Schleswig-Holstein","39.790 
129 
1.370","1.671 
58","1.155 
39,8"
"Thüringen","71.179 
229 
3.336","2.164 
101","2.614 
122,5"
"Gesamt","2.342.843 
3.856 
2.817","48.794 
59","65.604 
78,9"
